User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?
425,2,2019,2,12,11:42,$0.64,Chip Transaction,3.18952E+18,Rome,Italy,,5311,"Bad PIN,"
0,3,2019,11,17,06:53,$105.37,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,
1,1,2019,11,17,06:34,$14.16,Chip Transaction,1.79919E+18,Little Neck,NY,11363,5499,
773,0,2019,1,1,17:52,$29.61,Chip Transaction,-7.5187E+18,Rome,Italy,,5813,
785,0,2019,5,21,10:48,$27.24,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
2,0,2020,1,19,07:53,$8.11,Chip Transaction,3.63912E+18,West Covina,CA,91792,5814,
0,3,2019,6,1,06:39,$163.69,Swipe Transaction,-2.45178E+17,La Verne,CA,91750,5311,
0,3,2019,1,6,07:03,$106.59,Swipe Transaction,-3.3943E+18,North Grafton,MA,1536,5411,
0,3,2019,10,22,13:11,$-63.00,Swipe Transaction,-4.33423E+18,Highland Park,MI,48203,5541,
768,1,2019,4,16,17:53,$25.04,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
414,3,2019,10,8,19:55,$2.67,Chip Transaction,-5.16204E+18,Rome,Italy,,5541,
2,0,2019,4,17,07:22,$9.46,Chip Transaction,-4.89106E+18,West Covina,CA,91792,5411,
0,3,2019,8,17,06:41,$80.00,Swipe Transaction,-4.28247E+18,Mira Loma,CA,91752,4829,
6,1,2019,3,21,16:58,$71.82,Chip Transaction,4.57388E+18,Rome,Italy,,5045,
0,3,2019,11,1,06:46,$28.43,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,
680,1,2019,8,6,04:22,$1.87,Chip Transaction,4.8349E+17,Rome,Italy,,3504,
1064,6,2019,10,25,13:41,$-382.00,Chip Transaction,-3.36283E+18,Rome,Italy,,7011,
365,2,2019,5,7,17:48,$105.48,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
597,0,2019,9,27,14:51,$404.00,Chip Transaction,-1.12121E+17,Rome,Italy,,3509,
0,0,2019,9,1,13:24,$11.92,Chip Transaction,-4.50054E+18,La Verne,CA,91750,5814,
1006,1,2019,2,2,12:47,$64.01,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
182,0,2019,1,15,11:56,$61.28,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
0,2,2020,2,27,14:41,$180.70,Chip Transaction,1.27047E+18,Waianae,HI,96792,3730,
1,3,2019,1,14,18:33,$78.02,Chip Transaction,4.31886E+18,Little Neck,NY,11363,5812,
2,0,2019,12,16,06:11,$11.44,Chip Transaction,-5.47568E+18,Spring Valley,CA,91977,5942,
1508,4,2019,6,11,17:33,$27.02,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
0,1,2019,9,29,20:14,$132.98,Chip Transaction,8.38425E+17,Mira Loma,CA,91752,4814,
1798,0,2019,3,23,13:05,$24.73,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
1,1,2019,1,28,06:41,$70.01,Chip Transaction,-8.40529E+18,Jackson Heights,NY,11372,5651,
1996,3,2019,6,28,14:38,$164.05,Chip Transaction,-8.80451E+18,Rome,Italy,,5712,
0,2,2019,6,22,20:14,$108.53,Online Transaction,4.24134E+18, ONLINE,,,4814,
1323,1,2019,2,14,19:27,$18.78,Chip Transaction,-8.80451E+18,Rome,Italy,,5712,
322,1,2019,5,25,15:02,$38.40,Chip Transaction,-8.40529E+18,Rome,Italy,,5651,
2,0,2019,8,15,04:49,$29.01,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1178,1,2019,9,6,16:58,$6.95,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
882,0,2019,1,31,15:28,$4.96,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
1234,3,2019,10,15,11:54,$48.76,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
1478,3,2019,5,24,10:37,$105.59,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
1607,4,2019,10,1,16:44,$5.78,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
2,0,2019,4,6,14:45,$40.76,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1,1,2020,1,23,10:32,$1242.76,Chip Transaction,-2.91654E+18,Fresh Meadows,NY,11365,5712,
1425,7,2019,7,11,12:19,$66.23,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
0,3,2019,9,26,06:15,$28.81,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
182,0,2019,1,25,17:44,$433.44,Chip Transaction,-2.91654E+18,Rome,Italy,,5712,
413,0,2019,10,22,11:28,$101.42,Swipe Transaction,-2.45178E+17,Rome,Italy,,5311,
2,0,2019,12,16,15:08,$58.04,Online Transaction,-6.45844E+18, ONLINE,,,4784,
901,1,2019,4,20,19:14,$3.44,Chip Transaction,-8.80451E+18,Rome,Italy,,5712,
0,2,2019,12,13,21:04,$151.73,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,
190,2,2019,8,29,16:06,$88.67,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
796,1,2019,2,15,15:24,$132.76,Swipe Transaction,6.0514E+18,Rome,Italy,,5310,
0,3,2019,1,5,06:27,$75.36,Swipe Transaction,7.52243E+18,Princeton,MA,1541,5411,
0,1,2019,10,30,06:08,$160.00,Chip Transaction,-4.28247E+18,Mira Loma,CA,91752,4829,
597,0,2019,10,12,15:59,$1.74,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
1,1,2019,9,19,08:17,$-77.00,Chip Transaction,-5.16204E+18,Little Neck,NY,11363,5541,
0,3,2019,3,4,06:13,$114.79,Swipe Transaction,2.02755E+18,Mira Loma,CA,91752,5541,"Insufficient Balance,"
748,1,2019,4,4,12:21,$129.83,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
1324,0,2019,6,20,12:17,$110.98,Chip Transaction,-8.40529E+18,Rome,Italy,,5651,
0,2,2019,8,14,21:36,$22.24,Chip Transaction,-3.26567E+18,Monterey Park,CA,91754,7832,
0,0,2019,7,12,06:50,$53.79,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,
0,1,2019,11,14,13:08,$55.66,Chip Transaction,-1.28808E+18,La Verne,CA,91750,5499,
509,1,2019,1,9,12:01,$-183.00,Swipe Transaction,-1.12121E+17,Rome,Italy,,3509,
1,2,2019,2,28,13:42,$106.74,Chip Transaction,-3.49962E+18,Little Neck,NY,11363,7538,
1977,0,2019,10,10,14:32,$307.15,Chip Transaction,1.7153E+18,Rome,Italy,,3722,
1528,2,2019,6,21,16:07,$352.50,Chip Transaction,-8.80451E+18,Rome,Italy,,5712,
283,0,2019,7,6,18:15,$53.33,Chip Transaction,-5.16204E+18,Rome,Italy,,5541,"Bad PIN,"
1689,2,2019,1,19,14:07,$74.90,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
2,0,2019,2,25,09:35,$52.94,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,3,2019,1,20,06:43,$40.23,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,
2,0,2020,1,24,14:26,$25.21,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1324,0,2019,6,13,16:40,$7.97,Chip Transaction,7.06958E+18,Rome,Italy,,5812,
822,3,2019,7,23,11:09,$33.98,Chip Transaction,3.01718E+18,Rome,Italy,,5921,
1476,0,2019,2,16,12:07,$16.76,Chip Transaction,-1.28808E+18,Rome,Italy,,5499,
2,0,2019,11,5,04:38,$69.78,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,3,2019,8,17,13:01,$-88.00,Swipe Transaction,-1.28808E+18,La Verne,CA,91750,5499,
1298,2,2019,9,7,11:28,$110.15,Swipe Transaction,-7.80705E+18,Rome,Italy,,3684,
913,1,2019,5,2,17:38,$59.72,Swipe Transaction,9.05774E+18,Rome,Italy,,5311,
156,0,2019,10,4,17:46,$15.02,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
1364,2,2019,5,14,17:18,$5.48,Chip Transaction,-7.5187E+18,Rome,Italy,,5813,
1,1,2020,1,20,13:11,$0.37,Chip Transaction,4.93736E+18,Little Neck,NY,11363,5300,
2,0,2019,10,20,14:58,$42.66,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1169,4,2019,8,16,16:28,$22.65,Chip Transaction,5.50735E+18,Rome,Italy,,4121,
1675,0,2019,10,19,14:22,$201.00,Chip Transaction,1.90253E+17,Rome,Italy,,3359,
1,2,2019,7,2,18:01,$111.87,Chip Transaction,9.70328E+16,Oakland Gardens,NY,11364,5411,
0,3,2019,3,28,06:03,$184.24,Swipe Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
946,1,2019,6,1,14:18,$16.17,Chip Transaction,-4.75206E+18,Rome,Italy,,4214,
0,3,2019,4,26,06:55,$27.65,Swipe Transaction,4.06065E+18,La Verne,CA,91750,5411,
0,1,2019,6,23,10:14,$74.96,Chip Transaction,-3.34594E+18,La Verne,CA,91750,7538,
230,1,2019,1,12,13:55,$74.17,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
531,2,2019,7,11,11:11,$206.43,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
1,1,2019,1,4,18:43,$62.36,Chip Transaction,-5.0235E+18,Little Neck,NY,11363,5812,
0,3,2019,7,21,05:55,$133.07,Swipe Transaction,-2.45178E+17,La Verne,CA,91750,5311,
193,2,2019,7,23,13:30,$15.41,Chip Transaction,2.02755E+18,Rome,Italy,,5541,
1,2,2019,3,11,12:44,$30.90,Chip Transaction,3.9499E+18,Oakland Gardens,NY,11364,7349,
2,0,2019,12,6,06:31,$15.41,Chip Transaction,6.04253E+18,West Covina,CA,91792,5912,
1166,0,2019,6,18,15:48,$76.13,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
740,1,2019,4,20,12:15,$98.04,Chip Transaction,-8.90095E+18,Rome,Italy,,5621,
1675,0,2019,10,12,18:38,$639.28,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
2,0,2019,2,20,04:36,$46.43,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1885,1,2019,8,13,15:41,$489.00,Chip Transaction,-1.12121E+17,Rome,Italy,,3509,
1,2,2019,3,19,12:20,$226.88,Chip Transaction,8.37923E+18,Little Neck,NY,11363,8931,
2,0,2019,12,1,07:44,$8.32,Chip Transaction,4.72291E+18,Alhambra,CA,91801,5411,
2,0,2019,7,3,15:15,$-303.00,Chip Transaction,3.99132E+18,Staten Island,NY,10304,3405,
410,1,2019,9,6,13:46,$5.50,Chip Transaction,5.50735E+18,Rome,Italy,,4121,
509,1,2019,1,3,17:43,$21.43,Swipe Transaction,-1.6423E+18,Rome,Italy,,5912,
2,0,2019,4,4,07:16,$38.59,Chip Transaction,1.43225E+18,Alhambra,CA,91803,7832,
570,0,2019,10,19,18:13,$55.28,Chip Transaction,3.41453E+18,Rome,Italy,,5651,
1734,5,2019,7,12,16:41,$180.11,Chip Transaction,-5.16204E+18,Rome,Italy,,5541,
1405,1,2019,5,16,11:37,$0.49,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
802,2,2019,4,11,13:34,$62.30,Chip Transaction,-8.90095E+18,Rome,Italy,,5621,
156,0,2019,10,25,18:25,$84.89,Chip Transaction,8.18129E+18,Rome,Italy,,5661,
914,4,2019,1,22,16:53,$82.70,Chip Transaction,-8.40529E+18,Rome,Italy,,5651,
1,2,2019,6,24,13:32,$93.85,Chip Transaction,-3.49962E+18,Little Neck,NY,11363,7538,
1576,3,2019,5,17,18:06,$123.07,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
605,5,2019,2,23,11:49,$11.56,Chip Transaction,4.57388E+18,Rome,Italy,,5045,
2,0,2019,7,23,13:44,$43.46,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,2,2019,6,6,06:14,$26.23,Chip Transaction,5.81722E+18,La Verne,CA,91750,5912,
1,1,2019,7,2,08:00,$-84.00,Chip Transaction,-5.16204E+18,Little Neck,NY,11363,5541,
1419,3,2019,3,23,19:16,$218.31,Chip Transaction,-7.80705E+18,Rome,Italy,,3684,
796,1,2019,2,14,11:28,$38.30,Swipe Transaction,6.99836E+18,Rome,Italy,,5411,
1103,1,2019,3,15,19:25,$0.41,Chip Transaction,-5.16204E+18,Rome,Italy,,5541,
0,2,2019,5,11,06:57,$35.96,Chip Transaction,4.06065E+18,La Verne,CA,91750,5411,
230,1,2019,1,26,13:27,$0.15,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
0,2,2019,3,8,17:37,$4.45,Online Transaction,-5.21142E+17, ONLINE,,,5815,
0,3,2019,8,28,06:00,$133.68,Swipe Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
1,2,2019,5,20,08:13,$-88.00,Chip Transaction,1.79919E+18,Little Neck,NY,11363,5499,
0,3,2019,7,19,06:11,$136.65,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,
1,4,2019,1,28,13:14,$0.61,Chip Transaction,-3.22224E+18,Little Neck,NY,11363,5651,
0,3,2019,10,19,06:32,$25.87,Swipe Transaction,5.64126E+18,Detroit,MI,48202,5912,
230,1,2019,1,10,19:38,$32.60,Chip Transaction,-7.5187E+18,Rome,Italy,,5813,
0,0,2019,7,16,13:50,$3.81,Swipe Transaction,3.56025E+17,La Verne,CA,91750,5921,
0,3,2019,1,11,06:17,$165.62,Swipe Transaction,9.05774E+18,Sterling,MA,1564,5311,
1780,3,2019,6,15,12:17,$168.78,Swipe Transaction,-7.27612E+17,Rome,Italy,,5411,
1103,1,2019,3,21,12:49,$3.41,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
0,3,2019,3,8,06:14,$199.07,Swipe Transaction,1.91348E+18,La Verne,CA,91750,5300,
0,0,2019,7,20,06:15,$147.63,Online Transaction,-7.42109E+18, ONLINE,,,5311,
1780,1,2019,3,7,12:06,$65.08,Swipe Transaction,-7.5187E+18,Rome,Italy,,5813,
1743,0,2019,1,29,12:12,$165.94,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
0,2,2019,9,25,16:49,$17.24,Chip Transaction,3.52721E+18,La Verne,CA,91750,5300,
1683,1,2019,10,3,11:21,$194.20,Chip Transaction,6.66197E+18,Rome,Italy,,5211,
1487,0,2019,8,2,15:55,$193.41,Chip Transaction,8.40186E+18,Rome,Italy,,3006,
0,3,2019,7,5,06:02,$124.96,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,
0,3,2019,4,12,13:29,$154.21,Online Transaction,-9.09268E+18, ONLINE,,,4900,
0,0,2019,1,12,05:54,$132.82,Chip Transaction,1.91348E+18,Sturbridge,MA,1566,5300,
487,2,2019,4,16,19:56,$51.00,Chip Transaction,-1.28808E+18,Rome,Italy,,5499,
579,1,2019,3,19,15:10,$41.36,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
50,2,2019,4,20,14:29,$6.98,Chip Transaction,7.48862E+18,Rome,Italy,,5651,
2,0,2019,12,8,17:11,$50.32,Chip Transaction,-3.34594E+18,West Covina,CA,91792,7538,
1234,3,2019,10,22,16:24,$36.94,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
1,2,2019,8,20,19:02,$120.67,Chip Transaction,-6.09472E+18,Little Neck,NY,11363,4900,
0,3,2019,10,18,16:55,$127.83,Swipe Transaction,6.09869E+18,Detroit,MI,48202,5300,
745,1,2019,10,8,18:39,$0.14,Swipe Transaction,6.99836E+18,Rome,Italy,,5411,
0,2,2019,6,3,13:11,$9.89,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,
1178,1,2019,9,17,18:13,$54.86,Chip Transaction,2.02755E+18,Rome,Italy,,5541,
1166,0,2019,6,28,11:13,$138.88,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
1487,0,2019,8,10,18:32,$41.91,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,
0,3,2019,3,28,15:19,$142.08,Swipe Transaction,4.8349E+17,Indio,CA,92202,3504,
1,4,2020,1,17,13:00,$16.09,Chip Transaction,9.70328E+16,Oakland Gardens,NY,11364,5411,
176,2,2019,10,1,15:10,$23.24,Chip Transaction,-7.5187E+18,Rome,Italy,,5813,
0,3,2019,10,30,06:27,$128.79,Swipe Transaction,5.81722E+18,La Verne,CA,91750,5912,
0,3,2019,6,13,13:23,$202.17,Online Transaction,-9.09268E+18, ONLINE,,,4900,
100,3,2019,3,28,12:01,$37.40,Chip Transaction,-1.12121E+17,Rome,Italy,,3509,
1234,3,2019,10,8,15:14,$53.05,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
2,0,2019,9,12,06:54,$15.95,Chip Transaction,-5.86136E+18,West Covina,CA,91792,5912,
1477,2,2019,3,21,14:51,$111.32,Chip Transaction,-5.67429E+18,Rome,Italy,,5733,
1477,2,2019,8,1,11:19,$3.24,Chip Transaction,-6.01867E+18,Rome,Italy,,5947,
377,2,2019,9,5,12:45,$65.29,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
0,2,2019,3,28,19:55,$178.14,Online Transaction,4.24134E+18, ONLINE,,,4814,
2,0,2019,11,11,07:17,$8.12,Chip Transaction,-4.89106E+18,West Covina,CA,91792,5411,
1,3,2019,3,26,14:44,$86.32,Chip Transaction,-8.62285E+18,Little Neck,NY,11363,5261,
0,2,2019,4,18,09:01,$113.55,Chip Transaction,3.52721E+18,La Verne,CA,91750,5300,
190,2,2019,8,24,14:52,$0.46,Chip Transaction,-7.14667E+18,Rome,Italy,,5970,
1641,1,2019,6,4,17:26,$47.04,Chip Transaction,-8.83014E+18,Rome,Italy,,5211,
628,0,2019,7,19,10:41,$0.49,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
0,3,2019,2,7,06:23,$156.76,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
1414,0,2019,3,2,10:57,$100.61,Chip Transaction,2.91975E+18,Rome,Italy,,5932,
1,1,2019,4,10,13:53,$86.84,Chip Transaction,6.12657E+18,Little Neck,NY,11363,7538,
2,0,2020,1,16,15:49,$60.00,Chip Transaction,-4.28247E+18,Chula Vista,CA,91910,4829,
0,0,2019,9,18,06:13,$141.05,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
441,0,2019,6,22,14:04,$44.61,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
1,2,2019,7,2,13:34,$105.37,Chip Transaction,-6.73834E+18,Corona,NY,11368,7538,
283,0,2019,7,26,13:38,$20.28,Chip Transaction,7.06958E+18,Rome,Italy,,5812,"Bad PIN,"
1958,4,2019,2,23,13:16,$0.36,Chip Transaction,-8.83014E+18,Rome,Italy,,5211,
1237,0,2019,10,15,13:50,$1.43,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
126,0,2019,8,22,14:45,$23.01,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
1,3,2019,9,25,06:30,$77.50,Chip Transaction,6.69846E+18,Fresh Meadows,NY,11366,4814,
0,2,2019,5,31,13:06,$69.32,Chip Transaction,-1.28808E+18,La Verne,CA,91750,5499,
1,3,2019,1,7,06:38,$63.05,Chip Transaction,-5.90412E+18,Flushing,NY,11367,5719,
2,0,2019,2,17,14:36,$44.68,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,0,2019,8,3,09:31,$59.24,Chip Transaction,3.95215E+18,La Verne,CA,91750,7538,
829,3,2019,1,12,15:55,$182.50,Chip Transaction,7.48862E+18,Rome,Italy,,5651,
785,0,2019,5,25,12:55,$25.40,Chip Transaction,-6.16179E+18,Rome,Italy,,3389,
1993,1,2019,6,14,15:07,$162.00,Chip Transaction,-1.12121E+17,Rome,Italy,,3509,"Bad PIN,"
413,1,2019,4,11,17:27,$0.54,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
0,3,2019,6,23,05:50,$120.44,Swipe Transaction,5.81722E+18,La Verne,CA,91750,5912,
2,0,2019,7,26,06:30,$46.55,Swipe Transaction,2.02755E+18,West Covina,CA,91792,5541,
0,0,2019,11,11,13:19,$-62.00,Chip Transaction,-1.28808E+18,San Diego,CA,92153,5499,
0,3,2019,10,12,11:56,$44.92,Swipe Transaction,3.52721E+18,La Verne,CA,91750,5300,
0,2,2020,2,1,06:13,$133.61,Chip Transaction,-2.45178E+17,La Verne,CA,91750,5311,
1780,1,2019,3,8,17:44,$26.77,Swipe Transaction,6.0514E+18,Rome,Italy,,5310,
0,2,2019,7,23,06:32,$41.93,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
1581,1,2019,6,13,15:13,$10.74,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
0,1,2019,4,22,07:12,$162.31,Chip Transaction,3.52721E+18,La Verne,CA,91750,5300,
866,0,2019,8,3,11:57,$357.00,Chip Transaction,-7.80705E+18,Rome,Italy,,3684,
1790,0,2019,3,15,14:19,$1.66,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
0,3,2019,8,16,06:26,$76.16,Swipe Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
2,0,2020,2,9,05:57,$13.99,Chip Transaction,4.72291E+18,Alhambra,CA,91801,5411,
1996,3,2019,6,27,15:08,$50.21,Chip Transaction,6.66197E+18,Rome,Italy,,5211,
0,3,2019,8,19,05:50,$129.71,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
2,0,2020,1,5,14:35,$39.52,Online Transaction,-6.45844E+18, ONLINE,,,4784,
2,0,2019,5,26,16:22,$11.44,Chip Transaction,8.7556E+17,West Covina,CA,91792,5921,
0,3,2019,12,16,13:48,$880.51,Swipe Transaction,1.83964E+18,Walnut,CA,91789,3000,
0,0,2019,1,29,06:56,$131.32,Chip Transaction,5.81722E+18,La Verne,CA,91750,5912,
579,1,2019,3,14,14:20,$642.93,Chip Transaction,-8.80451E+18,Rome,Italy,,5712,
0,3,2019,2,25,14:14,$8.16,Swipe Transaction,5.81722E+18,La Verne,CA,91750,5912,
509,1,2019,1,4,17:55,$4.65,Swipe Transaction,-3.39554E+18,Rome,Italy,,5311,
0,3,2019,6,5,08:24,$31.28,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
0,0,2020,2,9,20:09,$65.90,Chip Transaction,-4.50054E+18,La Verne,CA,91750,5814,"Insufficient Balance,"
802,2,2019,4,4,18:39,$59.36,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
2,0,2019,12,3,07:01,$42.04,Chip Transaction,-3.26567E+18,West Covina,CA,91792,7832,
0,2,2019,5,18,09:24,$43.75,Chip Transaction,-3.34594E+18,La Verne,CA,91750,7538,
866,1,2019,5,18,17:34,$115.77,Chip Transaction,-1.12121E+17,Rome,Italy,,3509,
1,2,2019,7,14,14:20,$-104.00,Chip Transaction,4.55289E+18,Oakland,CA,94606,3596,
0,3,2019,8,7,06:53,$51.07,Swipe Transaction,4.06065E+18,La Verne,CA,91750,5411,
882,0,2019,2,5,10:56,$2.94,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
0,3,2019,6,2,05:56,$147.09,Swipe Transaction,4.06065E+18,La Verne,CA,91750,5411,
156,0,2019,9,21,19:05,$6.77,Chip Transaction,-4.75206E+18,Rome,Italy,,4214,
1926,4,2019,5,30,14:54,$79.15,Chip Transaction,4.57388E+18,Rome,Italy,,5045,
0,3,2019,12,6,06:23,$159.94,Swipe Transaction,4.06065E+18,La Verne,CA,91750,5411,
1,1,2019,10,6,18:29,$55.84,Chip Transaction,-5.16204E+18,Little Neck,NY,11363,5541,
1353,1,2019,1,25,17:00,$6.50,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
0,3,2020,1,27,06:08,$144.83,Swipe Transaction,3.52721E+18,La Verne,CA,91750,5300,
0,0,2019,10,3,06:57,$44.61,Chip Transaction,4.06065E+18,La Verne,CA,91750,5411,
1419,3,2019,3,21,18:29,$25.43,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,
0,3,2019,6,4,06:48,$35.29,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,
1201,3,2019,5,23,14:03,$219.00,Swipe Transaction,-7.80705E+18,Rome,Italy,,3684,
727,1,2019,9,3,11:24,$24.32,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
256,0,2019,6,29,14:29,$420.00,Chip Transaction,1.7153E+18,Rome,Italy,,3722,
1191,3,2019,3,19,14:50,$234.00,Chip Transaction,1.90253E+17,Rome,Italy,,3359,
1734,5,2019,7,5,17:44,$78.30,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,
410,1,2019,9,10,18:22,$8.04,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
2,0,2019,5,24,23:47,$1.85,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
0,0,2019,6,23,06:18,$106.25,Chip Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
2,0,2020,2,4,23:33,$1.98,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
632,2,2019,10,10,12:31,$0.11,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
0,1,2019,1,29,06:54,$45.35,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,
1304,4,2019,3,26,14:26,$393.88,Chip Transaction,4.8349E+17,Rome,Italy,,3504,
1546,2,2019,3,21,18:17,$56.72,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
1,1,2019,5,12,04:59,$-483.00,Chip Transaction,4.8349E+17,Montgomery,AL,36105,3504,
1,2,2019,4,20,18:01,$108.86,Swipe Transaction,-2.16533E+18,Fresh Meadows,NY,11365,5311,
1353,1,2019,1,31,14:18,$1.12,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
1,2,2019,7,21,15:36,$13.16,Chip Transaction,6.13521E+18,Little Neck,NY,11363,9402,
634,5,2019,10,15,13:07,$13.17,Chip Transaction,6.09856E+18,Rome,Italy,,4214,
0,3,2019,10,21,13:27,$62.00,Swipe Transaction,-4.33423E+18,Highland Park,MI,48203,5541,
2,0,2019,6,29,05:00,$52.11,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1,2,2019,6,30,08:09,$-100.00,Chip Transaction,1.79919E+18,Little Neck,NY,11363,5499,
620,1,2019,8,8,12:38,$9.14,Chip Transaction,-5.16204E+18,Rome,Italy,,5541,
2,0,2019,2,13,06:49,$48.66,Chip Transaction,1.11113E+18,West Covina,CA,91792,5300,
1450,0,2019,10,12,13:42,$21.92,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
556,0,2019,7,23,10:50,$82.05,Chip Transaction,6.99836E+18,Rome,Italy,,5411,"Insufficient Balance,"
1164,0,2019,4,27,17:31,$76.68,Chip Transaction,7.48862E+18,Rome,Italy,,5651,
2,0,2019,2,9,23:40,$2.20,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
1076,0,2019,2,22,12:15,$80.39,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
1945,1,2019,10,1,16:12,$0.53,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
0,2,2019,9,7,21:25,$41.76,Chip Transaction,7.94533E+18,La Verne,CA,91750,4900,
0,1,2019,2,15,06:49,$41.84,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,
813,4,2019,2,12,18:55,$54.26,Chip Transaction,1.90253E+17,Rome,Italy,,3359,
1414,0,2019,3,8,12:22,$-397.00,Chip Transaction,4.8349E+17,Rome,Italy,,3504,
1,2,2020,2,14,13:18,$17.82,Chip Transaction,4.31886E+18,Little Neck,NY,11363,5812,
1996,3,2019,6,22,19:15,$8.12,Chip Transaction,2.02755E+18,Rome,Italy,,5541,
2,0,2019,9,24,06:52,$40.49,Chip Transaction,-3.26567E+18,West Covina,CA,91792,7832,
1,4,2019,8,19,10:18,$38.34,Chip Transaction,-7.14667E+18,Jackson Heights,NY,11372,5970,
